mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
82	82	655/2	655/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1728					
82	82	324	324	0.5		0	0	Chord	4/4	4	1	1/8		1/8	1	1729					
82	82	325	325	1.5		1/4	1/4	Chord	4/4	4	1	3/8		1/4	3/2	1730					
82	82	653/2	653/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1731					
82	82	327	327	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1732					
82	82	655/2	655/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1733					
83	83	328	328	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1734					
83	83	331	331	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1735					
83	83	328	328	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1736					
83	83	330	330	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1737					
83	83	328	328	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1738					
83	83	657/2	657/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1739					
83	83	329	329	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1740					
83	83	659/2	659/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1741					
83	83	330	330	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1742					
83	83	661/2	661/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1743					
83	83	331	331	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1744					
83	83	663/2	663/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1745					
83	83	328	328	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	1746					
83	83	330	330	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	1747					
84	84	332	332	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1748					
84	84	333	333	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1749					
84	84	334	334	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1750					
84	84	335	335	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1751					
84	84	667/2	667/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1752					
84	84	334	334	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1753					
84	84	669/2	669/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1754					
84	84	335	335	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1755					
84	84	671/2	671/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1756					
84	84	332	332	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1757					
84	84	665/2	665/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1758					
84	84	333	333	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1759					
84	84	667/2	667/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1760					
84	84	334	334	1.0		1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1761					
84	84	671/2	671/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1762					
84	84	332	332	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1763					
84	84	335	335	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1764					
85	85	336	336	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	1765					
85	85	338	338	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1766					
85	85	339	339	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1767					
85	85	336	336	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	1768					
85	85	675/2	675/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1769					
85	85	338	338	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1770					
85	85	677/2	677/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1771					
85	85	339	339	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1772					
85	85	679/2	679/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1773					
85	85	336	336	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1774					
85	85	673/2	673/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1775					
85	85	337	337	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1776					
85	85	675/2	675/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1777					
85	85	338	338	1.5		1/2	1/2	Chord	4/4	3	1	3/8		1/4	3/2	1778					
85	85	679/2	679/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1779					
85	85	336	336	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	1780					
85	85	337	337	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1781					
85	85	338	338	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	1782					
85	85	339	339	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1783					
86	86	340	340	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1784					
86	86	683/2	683/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1785					
86	86	342	342	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	1786					
86	86	687/2	687/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1787					
86	86	340	340	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	1788					
86	86	683/2	683/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1789					
86	86	342	342	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1790					
86	86	685/2	685/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1791					
86	86	343	343	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1792					
86	86	687/2	687/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1793					
86	86	340	340	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1794					
86	86	681/2	681/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1795					
86	86	341	341	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1796					
86	86	683/2	683/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1797					
86	86	342	342	1.5		1/2	1/2	Chord	4/4	3	1	3/8		1/4	3/2	1798					
86	86	687/2	687/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1799					
86	86	340	340	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	1800					
86	86	343	343	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1801					
87	87	344	344	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1802					
87	87	345	345	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1803					
87	87	347	347	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1804					
87	87	344	344	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	1805					
87	87	691/2	691/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1806					
87	87	346	346	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1807					
87	87	693/2	693/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1808					
87	87	347	347	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1809					
87	87	695/2	695/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1810					
87	87	344	344	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1811					
87	87	689/2	689/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1812					
87	87	345	345	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1813					
87	87	691/2	691/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1814					
87	87	346	346	1.5		1/2	1/2	Chord	4/4	3	1	3/8		1/4	3/2	1815					
87	87	695/2	695/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1816					
87	87	344	344	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1817					
87	87	346	346	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1818					
88	88	348	348	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1819					
88	88	349	349	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1820					
88	88	350	350	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1821					
88	88	351	351	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1822					
88	88	348	348	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1823					
88	88	697/2	697/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1824					
88	88	349	349	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1825					
88	88	699/2	699/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1826					
88	88	350	350	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1827					
88	88	701/2	701/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1828					
88	88	351	351	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1829					
88	88	703/2	703/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1830					
88	88	348	348	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1831					
88	88	697/2	697/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1832					
88	88	349	349	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1833					
88	88	699/2	699/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1834					
88	88	350	350	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1835					
88	88	701/2	701/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1836					
88	88	351	351	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1837					
88	88	703/2	703/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1838					
88	88	348	348	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	1839					
88	88	351	351	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1840					
89	89	352	352	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	1841					
89	89	354	354	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1842					
89	89	355	355	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1843					
89	89	352	352	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1844					
89	89	705/2	705/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1845					
89	89	353	353	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1846					
89	89	707/2	707/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1847					
89	89	354	354	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1848					
89	89	709/2	709/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1849					
89	89	355	355	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1850					
89	89	711/2	711/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1851					
89	89	352	352	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1852					
89	89	705/2	705/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1853					
89	89	353	353	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1854					
89	89	707/2	707/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1855					
89	89	354	354	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1856					
89	89	709/2	709/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1857					
89	89	355	355	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1858					
89	89	711/2	711/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1859					
89	89	352	352	1.0		0	0	Chord	4/4	4	1	1/4		1/4	1	1860					
89	89	353	353	1.0		1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1861					
89	89	354	354	1.0		1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	1862					
89	89	355	355	1.0		3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1863					
90	90	356	356	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1864					
90	90	715/2	715/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1865					
90	90	358	358	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1866					
90	90	356	356	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1867					
90	90	713/2	713/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1868					
90	90	357	357	1.5		1/4	1/4	Chord	4/4	2	1	3/8		1/4	3/2	1869					
90	90	717/2	717/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1870					
90	90	359	359	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1871					
90	90	719/2	719/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1872					
90	90	356	356	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1873					
90	90	713/2	713/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1874					
90	90	357	357	0.5		1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1875					
90	90	715/2	715/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1876					
90	90	358	358	0.5		1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1877					
90	90	717/2	717/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1878					
90	90	359	359	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1879					
90	90	719/2	719/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1880					
90	90	356	356	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1881					
90	90	358	358	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1882					
91	91	360	360	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1883					
91	91	721/2	721/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1884					
91	91	361	361	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1885					
91	91	723/2	723/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1886					
91	91	362	362	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1887					
91	91	725/2	725/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1888					
91	91	363	363	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1889					
91	91	727/2	727/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1890					
91	91	360	360	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	1891					
91	91	360	360	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	1892					
91	91	360	360	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1893					
92	92	364	364	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1894					
92	92	731/2	731/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1895					
92	92	366	366	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1896					
92	92	364	364	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1897					
92	92	729/2	729/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1898					
92	92	731/2	731/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	1899					
92	92	733/2	733/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1900					
92	92	735/2	735/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1901					
92	92	364	364	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1902					
92	92	729/2	729/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	1903					
92	92	731/2	731/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	1904					
92	92	733/2	733/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	1905					
92	92	735/2	735/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1906					
92	92	364	364	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1907					
92	92	366	366	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1908					
93	93	368	368	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1909					
93	93	737/2	737/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1910					
93	93	369	369	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1911					
93	93	739/2	739/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1912					
93	93	370	370	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1913					
93	93	741/2	741/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1914					
93	93	371	371	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1915					
93	93	743/2	743/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1916					
93	93	368	368	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	1917					
93	93	368	368	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	1918					
93	93	368	368	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1919					
94	94	372	372	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1920					
94	94	747/2	747/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1921					
94	94	374	374	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1922					
94	94	372	372	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1923					
94	94	745/2	745/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1924					
94	94	747/2	747/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	1925					
94	94	749/2	749/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1926					
94	94	751/2	751/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1927					
94	94	372	372	0.5		0	0	Chord	4/4	3	1	1/8		1/8	1	1928					
94	94	745/2	745/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	1929					
94	94	747/2	747/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	1930					
94	94	749/2	749/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	1931					
94	94	751/2	751/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1932					
94	94	372	372	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1933					
94	94	374	374	2.0		1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1934					
95	95	376	376	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1935					
95	95	753/2	753/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1936					
95	95	377	377	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1937					
95	95	755/2	755/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1938					
95	95	378	378	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1939					
95	95	757/2	757/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1940					
95	95	379	379	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1941					
95	95	759/2	759/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1942					
95	95	376	376	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	1943					
95	95	376	376	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	1944					
95	95	376	376	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1945					
96	96	380	380	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1946					
96	96	761/2	761/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1947					
96	96	381	381	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1948					
96	96	763/2	763/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1949					
96	96	382	382	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1950					
96	96	765/2	765/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1951					
96	96	383	383	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1952					
96	96	767/2	767/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1953					
96	96	380	380	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	1954					
96	96	380	380	2.0		0	0	Chord	4/4	3	1	1/2		1/2	1	1955					
96	96	380	380	2.0		0	0	Chord	4/4	4	1	1/2		1/2	1	1956					
97	97		384	0.5	1	0	0	Chord	4/4	1	1	1/8		1/8	1	1957					
97	97		769/2	0.5	1	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1958					
97	97		385	0.5	1	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1959					
97	97		771/2	0.5	1	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1960					
97	97		386	0.5	1	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1961					
97	97		773/2	0.5	1	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1962					
97	97		387	0.5	1	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1963					
97	97		775/2	0.5	1	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1964					
97	97		384	2.0	1	0	0	Chord	4/4	2	1	1/2		1/2	1	1965					
97	97		384	2.0	1	0	0	Chord	4/4	3	1	1/2		1/2	1	1966					
97	97		384	2.0	1	0	0	Chord	4/4	4	1	1/2		1/2	1	1967					
98	98		388	2.0	1	0	0	Chord	4/4	1	1	1/2		1/2	1	1968					
98	98		390	0.0	1	1/2	1/2	Chord	4/4	1	1	0	acciaccatura	1/8	1	1969					
98	98		390	1.5	1	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	1970					
98	98		783/2	0.5	1	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1971					
99	99		392	4.0	1	0	0	Chord	4/4	1	1	1		1	1	1972					
99	99		785/2	1.0	1	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1973					
99	99		787/2	1.0	1	3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	1974					
99	99		789/2	1.0	1	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1975					
99	99		791/2	0.5	1	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1976					
99	99		785/2	1.0	1	1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	1977					
99	99		787/2	1.0	1	3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	1978					
99	99		789/2	1.0	1	5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	1979					
99	99		791/2	0.5	1	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1980					
99	99		395	1.0	1	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1981					
100	100		396	2.0	1	0	0	Chord	4/4	1	1	1/2		1/2	1	1982					
100	100		399	1.0	1	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1983					
100	100		396	0.5	1	0	0	Chord	4/4	2	1	1/8		1/8	1	1984					
100	100		793/2	1.0	1	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	1985					
100	100		795/2	1.0	1	3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	1986					
100	100		797/2	1.0	1	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	1987					
100	100		799/2	0.5	1	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1988					
100	100		396	0.5	1	0	0	Chord	4/4	3	1	1/8		1/8	1	1989					
100	100		793/2	1.0	1	1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	1990					
100	100		795/2	1.0	1	3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	1991					
100	100		797/2	1.0	1	5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	1992					
100	100		799/2	0.5	1	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1993					
100	100		396	1.0	1	0	0	Chord	4/4	4	1	1/4		1/4	1	1994					
100	100		397	1.0	1	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	1995					
100	100		398	1.0	1	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	1996					
100	100		399	1.0	1	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	1997					
101	101		400	1.0	1	0	0	Chord	4/4	1	1	1/4		1/4	1	1998					
101	101		401	1.0	1	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1999					
101	101		402	1.0	1	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2000					
101	101		403	1.0	1	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2001					
101	101		400	0.5	1	0	0	Chord	4/4	2	1	1/8		1/8	1	2002					
101	101		801/2	1.0	1	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	2003					
101	101		803/2	1.0	1	3/8	3/8	Chord	4/4	2	1	1/4		1/4	1	2004					
101	101		805/2	1.0	1	5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	2005					
101	101		807/2	0.5	1	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	2006					
101	101		400	0.5	1	0	0	Chord	4/4	3	1	1/8		1/8	1	2007					
101	101		801/2	1.0	1	1/8	1/8	Chord	4/4	3	1	1/4		1/4	1	2008					
101	101		803/2	1.0	1	3/8	3/8	Chord	4/4	3	1	1/4		1/4	1	2009					
101	101		805/2	1.0	1	5/8	5/8	Chord	4/4	3	1	1/4		1/4	1	2010					
101	101		807/2	0.5	1	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	2011					
101	101		400	4.0	1	0	0	Chord	4/4	4	1	1		1	1	2012					
102	97	384	404	0.5	2	0	0	Chord	4/4	1	1	1/8		1/8	1	2013					
102	97	769/2	809/2	0.5	2	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	2014					
102	97	385	405	0.5	2	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2015					
102	97	771/2	811/2	0.5	2	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	2016					
102	97	386	406	0.5	2	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2017					
102	97	773/2	813/2	0.5	2	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2018					
102	97	387	407	0.5	2	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2019					
102	97	775/2	815/2	0.5	2	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2020					
102	97	384	404	2.0	2	0	0	Chord	4/4	2	1	1/2		1/2	1	2021					
102	97	387	407	1.0	2	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2022					
102	97	384	404	2.0	2	0	0	Chord	4/4	3	1	1/2		1/2	1	2023					
102	97	384	404	2.0	2	0	0	Chord	4/4	4	1	1/2		1/2	1	2024					
